Año,Mes,CCAA,Producto,CONSUMO X CAPITA,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg ó litros,VALOR (Miles Euros),VOLUMEN (Miles kg ó litros)
2018,Abril,Andalucia,PEPINOS,0.15,0.18,33.37,1.26,1595.74,1263.97
2018,Abril,Andalucia,JUDIAS VERDES,0.11,0.26,29.10,2.33,2248.67,967.12
2018,Abril,Andalucia,PIMIENTOS,0.40,0.65,68.42,1.62,5665.34,3493.14
2018,Abril,Andalucia,CHAMPIÑONES+O.SETAS,0.09,0.36,40.00,3.81,3085.82,810.08
2018,Abril,Andalucia,LECHUGA/ESC./ENDIVIA,0.24,0.68,61.27,2.88,5940.08,2060.52
2018,Abril,Andalucia,ESPARRAGOS,0.12,0.26,21.22,2.15,2268.27,1055.28
2018,Abril,Andalucia,VERDURAS DE HOJA,0.09,0.23,23.13,2.43,1961.61,807.67
2018,Abril,Andalucia,BERENJENAS,0.12,0.16,35.71,1.32,1424.28,1082.31
2018,Abril,Andalucia,ZANAHORIAS,0.25,0.22,53.58,0.89,1933.99,2165.13
2018,Abril,Andalucia,CALABACINES,0.30,0.39,53.18,1.27,3346.42,2643.88
2018,Abril,Andalucia,OTR.HORTALIZAS/VERD.,0.97,1.86,83.47,1.91,16158.78,8453.64
2018,Abril,Andalucia,BROCOLI,0.11,0.16,25.88,1.48,1361.11,920.55
2018,Abril,Andalucia,ALCACHOFAS,0.25,0.32,36.35,1.26,2756.69,2182.70
2018,Abril,Andalucia,APIO,,,0.00,,0.00,0.00
2018,Abril,Andalucia,COLIFLOR,,,0.00,,0.00,0.00
2018,Abril,Andalucia,VERD./HORT. IV GAMA,0.62,1.44,69.22,2.32,12493.36,5390.66
2018,Abril,Andalucia,PUERRO,,,0.00,,0.00,0.00
2018,Abril,Andalucia,T.FRUTAS FRESCAS,6.00,9.26,95.02,1.54,80467.70,52121.51
2018,Abril,Andalucia,NARANJAS,1.59,1.43,55.08,0.90,12406.36,13792.46
2018,Abril,Andalucia,MANDARINAS,0.38,0.59,39.47,1.54,5092.52,3311.89
2018,Abril,Andalucia,LIMONES,0.15,0.23,30.80,1.52,1995.94,1315.61
2018,Abril,Andalucia,PLATANOS,1.01,1.49,80.15,1.47,12974.65,8812.97
2018,Abril,Andalucia,MANZANAS,0.82,1.24,71.00,1.52,10801.71,7087.84
2018,Abril,Andalucia,PERAS,0.43,0.65,52.96,1.52,5676.09,3723.80
2018,Abril,Andalucia,MELOCOTONES,0.01,0.01,1.12,1.33,70.37,52.78
2018,Abril,Andalucia,NECTARINAS,0.01,0.02,2.03,1.78,170.81,95.80
2018,Abril,Andalucia,ALBARICOQUES,0.01,0.02,2.69,2.94,132.15,44.98
2018,Abril,Andalucia,FRESAS/FRESON,0.71,1.55,70.23,2.20,13493.88,6125.71
2018,Abril,Andalucia,MELON,0.10,0.17,9.91,1.66,1506.68,907.48
2018,Abril,Andalucia,SANDIA,0.17,0.24,10.83,1.40,2066.23,1472.06
2018,Abril,Andalucia,CIRUELAS,0.03,0.08,7.60,3.00,731.55,243.50
2018,Abril,Andalucia,CEREZAS,0.00,0.00,0.52,2.77,19.55,7.06
2018,Abril,Andalucia,UVAS,0.04,0.15,9.84,3.56,1284.81,360.67
2018,Abril,Andalucia,KIWI,0.18,0.49,34.55,2.70,4264.00,1576.43
2018,Abril,Andalucia,AGUACATE,0.07,0.26,22.57,3.53,2295.79,649.83
2018,Abril,Andalucia,PIÑA,0.12,0.18,16.99,1.47,1570.73,1067.25
2018,Abril,Andalucia,OTRAS FRUTAS FRESCAS,0.17,0.45,32.02,2.66,3913.87,1473.40
2018,Abril,Andalucia,POMELO,0.01,0.03,1.82,2.02,250.74,124.36
2018,Abril,Andalucia,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2018,Abril,Andalucia,MANGO,,,0.00,,0.00,0.00
2018,Abril,Andalucia,FRUTAS IV GAMA,0.36,0.59,34.36,1.63,5163.47,3163.86
2018,Abril,Madrid,TOTAL PATATAS,2.24,1.71,82.66,0.77,10661.62,13914.19
2018,Abril,Madrid,PATATAS FRESCAS,1.61,1.07,71.63,0.66,6652.65,10008.00
2018,Abril,Madrid,PATATAS CONGELADAS,0.08,0.10,11.62,1.29,623.70,482.89
2018,Abril,Madrid,PATATAS PROCESADAS,0.11,0.54,47.32,4.94,3385.27,684.66
2018,Abril,Madrid,PATATAS FRITAS,,,0.00,,0.00,0.00
2018,Abril,Madrid,T.HORTALIZAS FRESCAS,5.07,9.00,98.03,1.78,56009.15,31538.00
2018,Abril,Madrid,TOMATES,1.06,1.78,85.12,1.68,11080.05,6604.48
2018,Abril,Madrid,CEBOLLAS,0.56,0.60,71.08,1.06,3723.52,3507.60
2018,Abril,Madrid,AJOS,0.05,0.22,34.04,4.38,1360.52,310.57
2018,Abril,Madrid,COLES,0.12,0.13,24.23,1.08,798.78,737.78
2018,Abril,Madrid,PEPINOS,0.15,0.20,31.54,1.30,1217.33,939.14
2018,Abril,Madrid,JUDIAS VERDES,0.24,0.55,42.78,2.27,3413.86,1501.20
2018,Abril,Madrid,PIMIENTOS,0.46,0.77,67.06,1.68,4767.47,2846.01
2018,Abril,Madrid,CHAMPIÑONES+O.SETAS,0.11,0.42,39.99,3.82,2644.54,693.13
2018,Abril,Madrid,LECHUGA/ESC./ENDIVIA,0.23,0.73,61.51,3.19,4569.66,1433.12
2018,Abril,Madrid,ESPARRAGOS,0.15,0.40,28.28,2.71,2491.38,919.13
2018,Abril,Madrid,VERDURAS DE HOJA,0.11,0.29,32.19,2.66,1780.75,668.45
2018,Abril,Madrid,BERENJENAS,0.12,0.15,29.12,1.26,933.40,742.24
2018,Abril,Madrid,ZANAHORIAS,0.29,0.27,62.56,0.94,1684.05,1786.36
2018,Abril,Madrid,CALABACINES,0.38,0.47,58.30,1.23,2895.82,2346.73
2018,Abril,Madrid,OTR.HORTALIZAS/VERD.,1.04,2.03,86.11,1.95,12648.02,6502.06
2018,Abril,Madrid,BROCOLI,0.11,0.18,26.27,1.71,1120.69,654.58
2018,Abril,Madrid,ALCACHOFAS,0.23,0.31,36.23,1.33,1929.97,1455.04
2018,Abril,Madrid,APIO,,,0.00,,0.00,0.00
2018,Abril,Madrid,COLIFLOR,,,0.00,,0.00,0.00
2018,Abril,Madrid,VERD./HORT. IV GAMA,0.56,1.58,74.63,2.81,9840.34,3498.14
2018,Abril,Madrid,PUERRO,,,0.00,,0.00,0.00
2018,Abril,Madrid,T.FRUTAS FRESCAS,7.65,12.48,96.44,1.63,77665.36,47628.36
2018,Abril,Madrid,NARANJAS,2.32,2.25,64.33,0.97,14016.33,14465.20
2018,Abril,Madrid,MANDARINAS,0.55,0.99,49.74,1.79,6156.44,3434.27
2018,Abril,Madrid,LIMONES,0.20,0.32,42.31,1.54,1963.64,1274.17
2018,Abril,Madrid,PLATANOS,1.03,1.66,81.00,1.60,10308.86,6441.20
2018,Abril,Madrid,MANZANAS,0.96,1.53,68.91,1.60,9552.48,5965.24
2018,Abril,Madrid,PERAS,0.59,0.92,56.99,1.55,5698.12,3685.44
2018,Abril,Madrid,MELOCOTONES,0.00,0.01,0.30,2.09,32.07,15.33
2018,Abril,Madrid,NECTARINAS,0.01,0.02,2.79,1.74,150.38,86.51
2018,Abril,Madrid,ALBARICOQUES,0.00,0.02,1.63,3.03,93.54,30.88
2018,Abril,Madrid,FRESAS/FRESON,0.86,1.94,73.77,2.25,12097.34,5367.47
2018,Abril,Madrid,MELON,0.16,0.28,14.38,1.82,1760.59,968.26
2018,Abril,Madrid,SANDIA,0.13,0.22,13.37,1.66,1363.42,823.49
2018,Abril,Madrid,CIRUELAS,0.04,0.11,11.96,3.07,699.33,228.09
2018,Abril,Madrid,CEREZAS,0.00,0.00,0.00,,0.00,0.00
2018,Abril,Madrid,UVAS,0.05,0.19,11.85,3.56,1191.89,334.59
2018,Abril,Madrid,KIWI,0.29,0.81,38.61,2.84,5060.53,1784.81
2018,Abril,Madrid,AGUACATE,0.11,0.40,27.21,3.61,2517.14,696.39
2018,Abril,Madrid,PIÑA,0.14,0.23,17.93,1.60,1438.56,900.60
2018,Abril,Madrid,OTRAS FRUTAS FRESCAS,0.18,0.57,28.90,3.16,3564.70,1126.42
2018,Abril,Madrid,POMELO,0.03,0.07,2.72,1.97,411.25,208.54
2018,Abril,Madrid,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2018,Abril,Madrid,MANGO,,,0.00,,0.00,0.00
2018,Abril,Madrid,FRUTAS IV GAMA,0.32,0.56,30.20,1.72,3488.72,2022.57
2018,Abril,Castilla La Mancha,TOTAL PATATAS,2.16,1.62,78.69,0.75,3395.61,4521.11
2018,Abril,Castilla La Mancha,PATATAS FRESCAS,1.50,0.92,63.04,0.61,1922.98,3142.72
2018,Abril,Castilla La Mancha,PATATAS CONGELADAS,0.13,0.16,18.48,1.20,326.36,271.03
2018,Abril,Castilla La Mancha,PATATAS PROCESADAS,0.11,0.55,47.41,5.18,1146.28,221.47
2018,Abril,Castilla La Mancha,PATATAS FRITAS,,,0.00,,0.00,0.00
2018,Abril,Castilla La Mancha,T.HORTALIZAS FRESCAS,4.38,7.31,96.98,1.67,15339.11,9188.25
2018,Abril,Castilla La Mancha,TOMATES,1.11,1.69,81.40,1.52,3540.72,2321.90
2018,Abril,Castilla La Mancha,CEBOLLAS,0.43,0.46,65.75,1.06,960.41,903.59
2018,Abril,Castilla La Mancha,AJOS,0.06,0.22,41.68,3.88,470.66,121.18
2018,Abril,Castilla La Mancha,COLES,0.05,0.05,11.00,0.99,108.37,109.96
2018,Abril,Castilla La Mancha,PEPINOS,0.19,0.24,38.66,1.27,500.59,392.89
2018,Abril,Castilla La Mancha,JUDIAS VERDES,0.13,0.31,33.04,2.31,640.50,277.43
2018,Abril,Castilla La Mancha,PIMIENTOS,0.40,0.63,64.74,1.56,1319.90,845.91
2018,Abril,Castilla La Mancha,CHAMPIÑONES+O.SETAS,0.12,0.45,46.73,3.83,950.05,247.93
2018,Abril,Castilla La Mancha,LECHUGA/ESC./ENDIVIA,0.20,0.55,54.66,2.72,1143.81,420.58
2018,Abril,Castilla La Mancha,ESPARRAGOS,0.16,0.37,27.30,2.38,783.72,328.94
2018,Abril,Castilla La Mancha,VERDURAS DE HOJA,0.09,0.19,21.58,2.17,401.44,184.88
2018,Abril,Castilla La Mancha,BERENJENAS,0.11,0.15,25.65,1.40,318.66,227.63
2018,Abril,Castilla La Mancha,ZANAHORIAS,0.24,0.20,51.72,0.84,417.79,499.43
2018,Abril,Castilla La Mancha,CALABACINES,0.33,0.43,60.26,1.30,905.79,695.22
2018,Abril,Castilla La Mancha,OTR.HORTALIZAS/VERD.,0.77,1.37,75.81,1.79,2876.71,1610.79
2018,Abril,Castilla La Mancha,BROCOLI,0.11,0.14,23.83,1.32,303.39,229.10
2018,Abril,Castilla La Mancha,ALCACHOFAS,0.17,0.22,28.76,1.27,453.97,356.90
2018,Abril,Castilla La Mancha,APIO,,,0.00,,0.00,0.00
2018,Abril,Castilla La Mancha,COLIFLOR,,,0.00,,0.00,0.00
2018,Abril,Castilla La Mancha,VERD./HORT. IV GAMA,0.52,1.17,63.15,2.25,2452.08,1089.95
2018,Abril,Castilla La Mancha,PUERRO,,,0.00,,0.00,0.00
2018,Abril,Castilla La Mancha,T.FRUTAS FRESCAS,7.07,10.50,96.09,1.49,22033.50,14824.66
2018,Abril,Castilla La Mancha,NARANJAS,2.35,2.06,66.83,0.88,4329.81,4929.86
2018,Abril,Castilla La Mancha,MANDARINAS,0.43,0.68,47.10,1.57,1426.07,905.86
2018,Abril,Castilla La Mancha,LIMONES,0.18,0.26,38.69,1.42,545.47,384.79
2018,Abril,Castilla La Mancha,PLATANOS,1.08,1.66,78.49,1.53,3474.55,2275.98
2018,Abril,Castilla La Mancha,MANZANAS,0.78,1.17,68.29,1.50,2445.31,1626.49
2018,Abril,Castilla La Mancha,PERAS,0.50,0.70,55.13,1.41,1461.63,1040.19
2018,Abril,Castilla La Mancha,MELOCOTONES,0.00,0.00,0.62,0.99,3.35,3.39
2018,Abril,Castilla La Mancha,NECTARINAS,0.00,0.00,0.00,,0.00,0.00
2018,Abril,Castilla La Mancha,ALBARICOQUES,0.00,0.00,0.00,,0.00,0.00
2018,Abril,Castilla La Mancha,FRESAS/FRESON,0.79,1.70,79.81,2.16,3558.45,1648.26
2018,Abril,Castilla La Mancha,MELON,0.21,0.41,13.81,1.92,853.38,444.07
2018,Abril,Castilla La Mancha,SANDIA,0.08,0.14,5.84,1.74,283.98,163.46
2018,Abril,Castilla La Mancha,CIRUELAS,0.03,0.08,10.33,3.04,160.84,52.91
2018,Abril,Castilla La Mancha,CEREZAS,0.00,0.00,0.36,3.15,8.30,2.63
2018,Abril,Castilla La Mancha,UVAS,0.03,0.13,9.24,3.97,267.56,67.35
2018,Abril,Castilla La Mancha,KIWI,0.30,0.73,45.46,2.42,1539.18,637.08
2018,Abril,Castilla La Mancha,AGUACATE,0.06,0.20,20.64,3.61,417.07,115.64
2018,Abril,Castilla La Mancha,PIÑA,0.13,0.25,15.39,1.88,531.17,282.26
2018,Abril,Castilla La Mancha,OTRAS FRUTAS FRESCAS,0.12,0.35,30.40,2.98,727.39,244.44
2018,Abril,Castilla La Mancha,POMELO,0.02,0.02,1.27,1.49,48.28,32.36
2018,Abril,Castilla La Mancha,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2018,Abril,Castilla La Mancha,MANGO,,,0.00,,0.00,0.00
2018,Abril,Castilla La Mancha,FRUTAS IV GAMA,0.32,0.53,25.78,1.64,1107.68,677.06
2018,Abril,Extremadura,TOTAL PATATAS,2.37,2.03,79.91,0.85,2387.92,2798.76
2018,Abril,Extremadura,PATATAS FRESCAS,1.79,1.35,62.75,0.75,1587.26,2105.08
2018,Abril,Extremadura,PATATAS CONGELADAS,0.12,0.16,14.26,1.26,183.72,145.83
2018,Abril,Extremadura,PATATAS PROCESADAS,0.09,0.52,48.94,5.63,616.94,109.57
2018,Abril,Extremadura,PATATAS FRITAS,,,0.00,,0.00,0.00
2018,Abril,Extremadura,T.HORTALIZAS FRESCAS,4.04,6.76,98.70,1.67,7970.35,4764.06
2018,Abril,Extremadura,TOMATES,0.82,1.17,76.91,1.43,1380.34,962.74
2018,Abril,Extremadura,CEBOLLAS,0.43,0.44,67.85,1.01,515.92,509.82
2018,Abril,Extremadura,AJOS,0.06,0.27,36.09,4.73,316.40,66.93
2018,Abril,Extremadura,COLES,0.09,0.11,13.01,1.22,125.55,102.74
2018,Abril,Extremadura,PEPINOS,0.10,0.13,28.23,1.28,151.42,117.96
2018,Abril,Extremadura,JUDIAS VERDES,0.09,0.21,33.58,2.42,248.54,102.90
2018,Abril,Extremadura,PIMIENTOS,0.28,0.51,67.43,1.81,606.59,335.14
2018,Abril,Extremadura,CHAMPIÑONES+O.SETAS,0.08,0.23,28.73,2.96,267.28,90.37
2018,Abril,Extremadura,LECHUGA/ESC./ENDIVIA,0.22,0.59,57.75,2.65,691.85,260.66
2018,Abril,Extremadura,ESPARRAGOS,0.12,0.24,19.23,2.04,280.58,137.80
2018,Abril,Extremadura,VERDURAS DE HOJA,0.25,0.42,31.72,1.67,491.92,294.85
2018,Abril,Extremadura,BERENJENAS,0.08,0.11,24.55,1.41,132.30,94.01
2018,Abril,Extremadura,ZANAHORIAS,0.27,0.24,59.02,0.89,279.95,315.92
2018,Abril,Extremadura,CALABACINES,0.37,0.50,53.07,1.37,593.24,434.54
2018,Abril,Extremadura,OTR.HORTALIZAS/VERD.,0.80,1.60,80.46,2.01,1888.45,937.67
2018,Abril,Extremadura,BROCOLI,0.05,0.08,20.01,1.66,95.98,57.86
2018,Abril,Extremadura,ALCACHOFAS,0.17,0.22,28.94,1.27,261.74,205.71
2018,Abril,Extremadura,APIO,,,0.00,,0.00,0.00
2018,Abril,Extremadura,COLIFLOR,,,0.00,,0.00,0.00
2018,Abril,Extremadura,VERD./HORT. IV GAMA,0.35,0.92,58.05,2.63,1080.21,410.03
2018,Abril,Extremadura,PUERRO,,,0.00,,0.00,0.00
2018,Abril,Extremadura,T.FRUTAS FRESCAS,6.09,8.82,96.52,1.45,10400.14,7175.34
2018,Abril,Extremadura,NARANJAS,2.13,1.87,66.74,0.88,2207.43,2514.64
2018,Abril,Extremadura,MANDARINAS,0.25,0.41,31.09,1.60,477.87,298.07
2018,Abril,Extremadura,LIMONES,0.16,0.28,29.80,1.73,332.08,191.95
2018,Abril,Extremadura,PLATANOS,1.00,1.40,84.07,1.40,1645.81,1174.90
2018,Abril,Extremadura,MANZANAS,0.76,1.07,67.45,1.40,1257.52,900.51
2018,Abril,Extremadura,PERAS,0.46,0.69,56.12,1.51,815.45,538.63
2018,Abril,Extremadura,MELOCOTONES,0.00,0.00,0.00,,0.00,0.00
2018,Abril,Extremadura,NECTARINAS,0.00,0.00,0.00,,0.00,0.00
2018,Abril,Extremadura,ALBARICOQUES,0.00,0.00,0.92,0.95,3.00,3.15
2018,Abril,Extremadura,FRESAS/FRESON,0.66,1.45,75.10,2.21,1713.08,775.67
2018,Abril,Extremadura,MELON,0.08,0.13,5.04,1.58,148.23,93.89
2018,Abril,Extremadura,SANDIA,0.05,0.09,8.50,1.75,106.89,61.21
2018,Abril,Extremadura,CIRUELAS,0.02,0.05,5.98,2.72,58.31,21.46
2018,Abril,Extremadura,CEREZAS,0.00,0.00,0.86,2.25,3.25,1.45
2018,Abril,Extremadura,UVAS,0.03,0.08,13.18,3.22,96.91,30.07
2018,Abril,Extremadura,KIWI,0.21,0.56,36.18,2.70,661.98,245.42
2018,Abril,Extremadura,AGUACATE,0.06,0.23,18.69,4.10,269.10,65.71
2018,Abril,Extremadura,PIÑA,0.09,0.17,10.13,1.99,205.84,103.47
2018,Abril,Extremadura,OTRAS FRUTAS FRESCAS,0.13,0.34,27.66,2.56,397.38,155.16
2018,Abril,Extremadura,POMELO,0.02,0.02,3.80,1.38,26.59,19.28
2018,Abril,Extremadura,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2018,Abril,Extremadura,MANGO,,,0.00,,0.00,0.00
2018,Abril,Extremadura,FRUTAS IV GAMA,0.25,0.45,30.90,1.82,529.06,291.08
2018,Abril,Castilla Leon,TOTAL PATATAS,1.94,1.31,69.69,0.67,3201.02,4749.96
2018,Abril,Castilla Leon,PATATAS FRESCAS,1.51,0.82,55.04,0.54,2008.77,3698.61
2018,Abril,Castilla Leon,PATATAS CONGELADAS,0.04,0.05,7.48,1.47,130.32,88.58
2018,Abril,Castilla Leon,PATATAS PROCESADAS,0.08,0.43,40.33,5.52,1061.94,192.55
2018,Abril,Castilla Leon,PATATAS FRITAS,,,0.00,,0.00,0.00
2018,Abril,Castilla Leon,T.HORTALIZAS FRESCAS,4.03,6.82,98.03,1.69,16686.66,9867.02
2018,Abril,Castilla Leon,TOMATES,0.71,1.12,73.53,1.59,2748.46,1727.89
2018,Abril,Castilla Leon,CEBOLLAS,0.52,0.56,69.05,1.08,1369.97,1265.61
2018,Abril,Castilla Leon,AJOS,0.05,0.24,35.05,5.07,595.05,117.39
2018,Abril,Castilla Leon,COLES,0.14,0.15,22.01,1.04,361.65,347.89
2018,Abril,Castilla Leon,PEPINOS,0.10,0.13,18.48,1.30,309.61,237.70
2018,Abril,Castilla Leon,JUDIAS VERDES,0.14,0.31,29.57,2.30,764.91,333.23
2018,Abril,Castilla Leon,PIMIENTOS,0.38,0.62,66.02,1.66,1526.30,921.56
2018,Abril,Castilla Leon,CHAMPIÑONES+O.SETAS,0.12,0.37,40.35,3.16,896.84,283.61
2018,Abril,Castilla Leon,LECHUGA/ESC./ENDIVIA,0.27,0.66,53.85,2.49,1619.87,650.25
2018,Abril,Castilla Leon,ESPARRAGOS,0.06,0.11,9.53,2.04,280.33,137.49
2018,Abril,Castilla Leon,VERDURAS DE HOJA,0.07,0.19,20.88,2.63,457.03,173.55
2018,Abril,Castilla Leon,BERENJENAS,0.07,0.09,25.26,1.39,231.61,166.20
2018,Abril,Castilla Leon,ZANAHORIAS,0.33,0.29,59.29,0.88,708.94,805.69
2018,Abril,Castilla Leon,CALABACINES,0.33,0.40,50.56,1.21,972.30,804.64
2018,Abril,Castilla Leon,OTR.HORTALIZAS/VERD.,0.77,1.57,79.05,2.03,3843.78,1894.32
2018,Abril,Castilla Leon,BROCOLI,0.11,0.17,20.21,1.50,410.01,274.22
2018,Abril,Castilla Leon,ALCACHOFAS,0.12,0.15,20.27,1.22,371.55,304.80
2018,Abril,Castilla Leon,APIO,,,0.00,,0.00,0.00
2018,Abril,Castilla Leon,COLIFLOR,,,0.00,,0.00,0.00
2018,Abril,Castilla Leon,VERD./HORT. IV GAMA,0.60,1.43,68.31,2.40,3496.28,1458.76
2018,Abril,Castilla Leon,PUERRO,,,0.00,,0.00,0.00
2018,Abril,Castilla Leon,T.FRUTAS FRESCAS,8.25,12.09,96.46,1.46,29576.52,20193.06
2018,Abril,Castilla Leon,NARANJAS,2.78,2.53,73.44,0.91,6192.66,6794.35
2018,Abril,Castilla Leon,MANDARINAS,0.50,0.79,43.93,1.57,1924.15,1228.06
2018,Abril,Castilla Leon,LIMONES,0.26,0.40,42.13,1.53,989.63,647.19
2018,Abril,Castilla Leon,PLATANOS,1.21,1.78,81.61,1.47,4356.27,2958.24
2018,Abril,Castilla Leon,MANZANAS,1.05,1.46,73.87,1.39,3570.61,2577.65
2018,Abril,Castilla Leon,PERAS,0.59,0.86,54.46,1.47,2109.76,1435.20
2018,Abril,Castilla Leon,MELOCOTONES,0.00,0.00,0.68,2.07,10.11,4.89
2018,Abril,Castilla Leon,NECTARINAS,0.02,0.05,4.24,2.18,113.48,51.94
2018,Abril,Castilla Leon,ALBARICOQUES,0.00,0.01,1.77,2.72,33.21,12.22
2018,Abril,Castilla Leon,FRESAS/FRESON,0.82,1.78,70.40,2.19,4364.31,1994.70
2018,Abril,Castilla Leon,MELON,0.20,0.37,12.86,1.88,903.37,481.56
2018,Abril,Castilla Leon,SANDIA,0.08,0.14,7.14,1.69,340.49,201.91
2018,Abril,Castilla Leon,CIRUELAS,0.01,0.03,3.45,3.32,70.99,21.36
2018,Abril,Castilla Leon,CEREZAS,0.00,0.01,1.14,3.38,21.50,6.36
2018,Abril,Castilla Leon,UVAS,0.05,0.15,10.26,3.42,377.79,110.40
2018,Abril,Castilla Leon,KIWI,0.30,0.78,37.31,2.63,1905.96,723.51
2018,Abril,Castilla Leon,AGUACATE,0.09,0.29,20.93,3.20,702.36,219.60
2018,Abril,Castilla Leon,PIÑA,0.16,0.25,17.16,1.57,604.74,385.31
2018,Abril,Castilla Leon,OTRAS FRUTAS FRESCAS,0.14,0.40,23.75,2.91,985.14,338.59
2018,Abril,Castilla Leon,POMELO,0.03,0.04,1.94,1.48,95.90,64.63
2018,Abril,Castilla Leon,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2018,Abril,Castilla Leon,MANGO,,,0.00,,0.00,0.00
2018,Abril,Castilla Leon,FRUTAS IV GAMA,0.42,0.67,35.90,1.60,1632.48,1017.66
2018,Abril,Galicia,TOTAL PATATAS,2.86,2.68,65.54,0.94,7431.50,7923.35
2018,Abril,Galicia,PATATAS FRESCAS,2.46,2.23,52.43,0.91,6190.81,6801.85
2018,Abril,Galicia,PATATAS CONGELADAS,0.05,0.08,9.14,1.38,209.41,151.91
2018,Abril,Galicia,PATATAS PROCESADAS,0.07,0.37,29.58,5.32,1031.28,193.92
2018,Abril,Galicia,PATATAS FRITAS,,,0.00,,0.00,0.00
2018,Abril,Galicia,T.HORTALIZAS FRESCAS,3.93,7.04,96.83,1.79,19506.91,10898.68
2018,Abril,Galicia,TOMATES,0.67,1.13,79.80,1.69,3137.17,1856.07
2018,Abril,Galicia,CEBOLLAS,0.47,0.59,57.72,1.26,1640.56,1305.35
2018,Abril,Galicia,AJOS,0.07,0.30,36.38,4.02,826.63,205.70
2018,Abril,Galicia,COLES,0.27,0.27,29.09,1.01,759.97,749.82
2018,Abril,Galicia,PEPINOS,0.06,0.08,17.52,1.50,228.25,152.60
2018,Abril,Galicia,JUDIAS VERDES,0.10,0.26,26.82,2.62,732.46,279.80
2018,Abril,Galicia,PIMIENTOS,0.31,0.57,59.84,1.84,1583.70,862.53
2018,Abril,Galicia,CHAMPIÑONES+O.SETAS,0.08,0.31,27.52,3.82,860.21,224.93
2018,Abril,Galicia,LECHUGA/ESC./ENDIVIA,0.35,0.74,62.66,2.14,2046.59,958.01
2018,Abril,Galicia,ESPARRAGOS,0.07,0.19,10.61,2.62,531.31,202.46
2018,Abril,Galicia,VERDURAS DE HOJA,0.09,0.21,19.15,2.21,568.37,257.64
2018,Abril,Galicia,BERENJENAS,0.06,0.08,18.75,1.45,228.82,157.43
2018,Abril,Galicia,ZANAHORIAS,0.34,0.32,69.29,0.92,877.69,952.34
2018,Abril,Galicia,CALABACINES,0.23,0.36,37.40,1.56,1003.43,644.38
2018,Abril,Galicia,OTR.HORTALIZAS/VERD.,0.75,1.62,73.05,2.14,4481.76,2089.63
2018,Abril,Galicia,BROCOLI,0.16,0.25,30.02,1.57,691.01,441.12
2018,Abril,Galicia,ALCACHOFAS,0.06,0.08,7.44,1.30,221.67,170.70
2018,Abril,Galicia,APIO,,,0.00,,0.00,0.00
2018,Abril,Galicia,COLIFLOR,,,0.00,,0.00,0.00
2018,Abril,Galicia,VERD./HORT. IV GAMA,0.40,1.06,54.55,2.65,2928.08,1103.25
2018,Abril,Galicia,PUERRO,,,0.00,,0.00,0.00
2018,Abril,Galicia,T.FRUTAS FRESCAS,8.65,13.90,98.50,1.61,38506.16,23958.12
2018,Abril,Galicia,NARANJAS,2.59,2.50,64.39,0.96,6920.24,7173.74
2018,Abril,Galicia,MANDARINAS,0.53,0.97,49.40,1.83,2681.08,1466.54
2018,Abril,Galicia,LIMONES,0.21,0.36,29.26,1.71,1005.57,586.64
2018,Abril,Galicia,PLATANOS,1.41,2.14,87.61,1.52,5940.43,3905.84
2018,Abril,Galicia,MANZANAS,1.28,1.97,77.41,1.54,5462.46,3544.78
2018,Abril,Galicia,PERAS,0.54,0.93,56.62,1.72,2587.79,1500.39
2018,Abril,Galicia,MELOCOTONES,0.00,0.01,1.22,2.21,23.23,10.49
2018,Abril,Galicia,NECTARINAS,0.05,0.11,7.47,2.32,302.48,130.36
2018,Abril,Galicia,ALBARICOQUES,0.01,0.01,2.17,1.88,30.64,16.28
2018,Abril,Galicia,FRESAS/FRESON,0.75,1.80,78.06,2.40,4986.51,2075.94
2018,Abril,Galicia,MELON,0.15,0.17,12.52,1.16,468.49,402.78
2018,Abril,Galicia,SANDIA,0.11,0.18,11.38,1.58,494.89,313.62
2018,Abril,Galicia,CIRUELAS,0.04,0.12,12.13,2.83,344.53,121.73
2018,Abril,Galicia,CEREZAS,0.00,0.00,0.22,38.75,6.80,0.18
2018,Abril,Galicia,UVAS,0.08,0.26,16.82,3.45,725.36,210.06
2018,Abril,Galicia,KIWI,0.30,0.77,35.68,2.57,2125.66,827.15
2018,Abril,Galicia,AGUACATE,0.12,0.34,18.89,2.88,936.80,325.16
2018,Abril,Galicia,PIÑA,0.20,0.35,19.55,1.79,969.87,543.21
2018,Abril,Galicia,OTRAS FRUTAS FRESCAS,0.29,0.90,35.13,3.10,2493.32,803.22
2018,Abril,Galicia,POMELO,0.05,0.11,5.46,2.20,316.77,144.08
2018,Abril,Galicia,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2018,Abril,Galicia,MANGO,,,0.00,,0.00,0.00
2018,Abril,Galicia,FRUTAS IV GAMA,0.39,0.72,35.21,1.82,1994.09,1093.35
2018,Abril,Asturias,TOTAL PATATAS,2.14,1.64,69.78,0.77,1776.01,2319.02
