field1,Año,Mes,CCAA,Producto,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg ó litros,score
11103,2019,1,Cataluña,ALBARICOQUES,0.01,1.57,1.23,0.50928
11104,2019,1,Cataluña,FRESAS/FRESON,0.77,34.01,3.85,0.52248
11105,2019,1,Cataluña,MELON,0.25,10.52,1.82,0.49632
11106,2019,1,Cataluña,SANDIA,0.0,0.57,1.72,0.50664
11107,2019,1,Cataluña,CIRUELAS,0.03,3.75,2.36,0.5015
11109,2019,1,Cataluña,UVAS,0.42,22.53,3.35,0.51066
11110,2019,1,Cataluña,KIWI,0.69,35.52,2.86,0.50601
11111,2019,1,Cataluña,AGUACATE,0.38,28.99,3.21,0.5014
11112,2019,1,Cataluña,PIÑA,0.35,24.01,1.65,0.49128
11113,2019,1,Cataluña,OTRAS FRUTAS FRESCAS,0.72,40.24,2.47,0.50265
11114,2019,1,Cataluña,POMELO,0.04,2.13,1.63,0.50046
11115,2019,1,Cataluña,CHIRIMOYA,0.0,0.0,0.0,0.55624
11116,2019,1,Cataluña,MANGO,0.16,15.09,2.76,0.50005
11119,2019,1,Aragon,PATATAS FRESCAS,1.27,66.28,0.84,0.53025
11120,2019,1,Aragon,PATATAS CONGELADAS,0.04,8.23,1.36,0.49932
11124,2019,1,Aragon,TOMATES,1.39,66.72,1.97,0.52422
11125,2019,1,Aragon,CEBOLLAS,0.6,60.44,1.19,0.50865
11126,2019,1,Aragon,AJOS,0.19,30.06,3.77,0.51504
11127,2019,1,Aragon,COLES,0.19,29.83,0.96,0.50506
11128,2019,1,Aragon,PEPINOS,0.24,22.88,1.68,0.49333
11129,2019,1,Aragon,JUDIAS VERDES,0.71,38.92,3.61,0.52075
11130,2019,1,Aragon,PIMIENTOS,0.7,55.52,1.97,0.50675
11131,2019,1,Aragon,CHAMPIÑONES+O.SETAS,0.55,45.92,3.29,0.5201
11132,2019,1,Aragon,LECHUGA/ESC./ENDIVIA,1.38,64.3,2.5,0.53169
11133,2019,1,Aragon,ESPARRAGOS,0.14,9.3,4.04,0.5358
11135,2019,1,Aragon,BERENJENAS,0.09,16.6,1.98,0.49911
11136,2019,1,Aragon,ZANAHORIAS,0.28,60.1,0.93,0.51923
11137,2019,1,Aragon,CALABACINES,0.34,41.92,1.79,0.49098
11139,2019,1,Aragon,BROCOLI,0.32,33.2,1.17,0.49395
11140,2019,1,Aragon,ALCACHOFAS,0.32,27.65,2.05,0.49169
11141,2019,1,Aragon,APIO,0.3,12.96,1.35,0.50318
11142,2019,1,Aragon,COLIFLOR,0.03,4.74,1.6,0.4957
11144,2019,1,Aragon,PUERRO,0.25,28.73,3.05,0.50517
11146,2019,1,Aragon,NARANJAS,1.55,64.45,0.84,0.53848
11147,2019,1,Aragon,MANDARINAS,1.52,72.59,1.2,0.53468
11148,2019,1,Aragon,LIMONES,0.21,30.61,1.5,0.49139
11149,2019,1,Aragon,PLATANOS,1.46,77.32,1.68,0.53491
11150,2019,1,Aragon,MANZANAS,1.19,62.02,1.4,0.5077
11151,2019,1,Aragon,PERAS,0.56,47.97,1.56,0.49333
11152,2019,1,Aragon,MELOCOTONES,0.0,0.0,0.0,0.55048
11153,2019,1,Aragon,NECTARINAS,0.01,2.02,1.29,0.50548
11154,2019,1,Aragon,ALBARICOQUES,0.0,0.08,2.0,0.5113
11155,2019,1,Aragon,FRESAS/FRESON,0.45,26.63,3.67,0.51923
11156,2019,1,Aragon,MELON,0.26,7.81,1.25,0.50844
11157,2019,1,Aragon,SANDIA,0.0,0.55,3.57,0.54434
11158,2019,1,Aragon,CIRUELAS,0.01,1.22,1.86,0.50412
11160,2019,1,Aragon,UVAS,0.45,27.08,2.94,0.51162
11161,2019,1,Aragon,KIWI,0.69,43.81,2.83,0.50664
11162,2019,1,Aragon,AGUACATE,0.3,21.86,4.24,0.53435
11163,2019,1,Aragon,PIÑA,0.46,26.93,1.5,0.49973
11164,2019,1,Aragon,OTRAS FRUTAS FRESCAS,0.79,38.38,2.4,0.50161
11165,2019,1,Aragon,POMELO,0.03,3.48,1.53,0.49694
11166,2019,1,Aragon,CHIRIMOYA,0.0,0.0,0.0,0.55048
11167,2019,1,Aragon,MANGO,0.1,7.0,2.81,0.50918
11170,2019,1,Baleares,PATATAS FRESCAS,1.4,63.07,0.85,0.53402
11171,2019,1,Baleares,PATATAS CONGELADAS,0.13,9.27,1.33,0.49901
11175,2019,1,Baleares,TOMATES,1.9,83.4,1.95,0.56229
11176,2019,1,Baleares,CEBOLLAS,0.95,77.16,1.14,0.5368
11178,2019,1,Baleares,COLES,0.31,21.9,1.52,0.48691
11179,2019,1,Baleares,PEPINOS,0.11,19.73,1.95,0.49272
11180,2019,1,Baleares,JUDIAS VERDES,0.48,38.03,3.74,0.513
11181,2019,1,Baleares,PIMIENTOS,0.78,64.12,2.08,0.51761
11182,2019,1,Baleares,CHAMPIÑONES+O.SETAS,0.67,50.41,3.54,0.52586
11183,2019,1,Baleares,LECHUGA/ESC./ENDIVIA,1.14,72.69,3.34,0.55693
11186,2019,1,Baleares,BERENJENAS,0.21,23.73,2.38,0.49139
11187,2019,1,Baleares,ZANAHORIAS,0.33,72.31,0.88,0.54208
11188,2019,1,Baleares,CALABACINES,0.51,53.68,1.92,0.49953
11190,2019,1,Baleares,BROCOLI,0.27,40.99,1.61,0.48955
11191,2019,1,Baleares,ALCACHOFAS,0.4,35.16,2.08,0.49057
11192,2019,1,Baleares,APIO,0.08,14.32,1.55,0.49169
11193,2019,1,Baleares,COLIFLOR,0.22,14.44,1.39,0.49374
11195,2019,1,Baleares,PUERRO,0.35,38.25,2.96,0.49953
11197,2019,1,Baleares,NARANJAS,0.91,42.61,0.9,0.51934
11198,2019,1,Baleares,MANDARINAS,1.01,49.6,1.28,0.51194
11199,2019,1,Baleares,LIMONES,0.35,27.72,1.08,0.50057
11200,2019,1,Baleares,PLATANOS,1.92,82.11,1.81,0.5603
11201,2019,1,Baleares,MANZANAS,1.22,64.29,1.47,0.51837
11202,2019,1,Baleares,PERAS,0.71,57.05,1.56,0.50622
11203,2019,1,Baleares,MELOCOTONES,0.0,0.0,0.0,0.5498
11204,2019,1,Baleares,NECTARINAS,0.0,0.48,0.93,0.52882
11205,2019,1,Baleares,ALBARICOQUES,0.0,0.0,0.0,0.5498
11206,2019,1,Baleares,FRESAS/FRESON,0.37,16.35,4.69,0.55798
11207,2019,1,Baleares,MELON,0.14,8.11,1.71,0.49621
11208,2019,1,Baleares,SANDIA,0.01,0.86,3.25,0.53513
11209,2019,1,Baleares,CIRUELAS,0.0,0.0,0.0,0.5498
11210,2019,1,Baleares,CEREZAS,0.0,0.38,1.24,0.516
11211,2019,1,Baleares,UVAS,0.53,24.83,3.66,0.52161
11212,2019,1,Baleares,KIWI,0.78,35.01,3.38,0.51837
11213,2019,1,Baleares,AGUACATE,0.9,39.9,4.08,0.54264
11214,2019,1,Baleares,PIÑA,0.23,18.15,1.82,0.49098
11215,2019,1,Baleares,OTRAS FRUTAS FRESCAS,0.76,40.4,2.3,0.50255
11216,2019,1,Baleares,POMELO,0.07,4.98,1.45,0.49683
11217,2019,1,Baleares,CHIRIMOYA,0.0,0.0,0.0,0.54957
11218,2019,1,Baleares,MANGO,0.2,10.03,2.99,0.51173
11221,2019,1,Valencia,PATATAS FRESCAS,1.44,71.56,0.89,0.54253
11222,2019,1,Valencia,PATATAS CONGELADAS,0.12,12.0,1.45,0.48701
11223,2019,1,Valencia,PATATAS PROCESADAS,0.65,51.12,5.06,0.5783
11226,2019,1,Valencia,TOMATES,1.71,83.08,1.78,0.56393
11227,2019,1,Valencia,CEBOLLAS,0.73,72.25,1.06,0.52597
11228,2019,1,Valencia,AJOS,0.22,29.3,3.64,0.50907
11229,2019,1,Valencia,COLES,0.16,24.4,1.26,0.48671
11230,2019,1,Valencia,PEPINOS,0.25,29.94,1.57,0.47798
11231,2019,1,Valencia,JUDIAS VERDES,0.52,39.72,3.43,0.51343
11232,2019,1,Valencia,PIMIENTOS,0.77,63.96,1.88,0.50875
11233,2019,1,Valencia,CHAMPIÑONES+O.SETAS,0.58,49.63,3.66,0.524
11234,2019,1,Valencia,LECHUGA/ESC./ENDIVIA,0.84,60.4,2.96,0.52586
11235,2019,1,Valencia,ESPARRAGOS,0.09,7.76,3.97,0.53703
11237,2019,1,Valencia,BERENJENAS,0.24,30.93,2.2,0.49047
11238,2019,1,Valencia,ZANAHORIAS,0.28,56.69,0.9,0.51407
11239,2019,1,Valencia,CALABACINES,0.55,54.92,1.8,0.49663
11241,2019,1,Valencia,BROCOLI,0.2,28.79,1.54,0.48197
11242,2019,1,Valencia,ALCACHOFAS,0.85,50.88,1.81,0.49756
11243,2019,1,Valencia,APIO,0.08,15.51,1.46,0.48924
11244,2019,1,Valencia,COLIFLOR,0.09,11.98,1.4,0.48772
11246,2019,1,Valencia,PUERRO,0.23,33.99,3.01,0.50286
11248,2019,1,Valencia,NARANJAS,1.12,46.94,0.77,0.52838
11249,2019,1,Valencia,MANDARINAS,0.95,50.64,1.07,0.51247
11250,2019,1,Valencia,LIMONES,0.2,27.88,1.27,0.48338
11251,2019,1,Valencia,PLATANOS,1.73,81.43,1.58,0.55693
11252,2019,1,Valencia,MANZANAS,1.17,64.82,1.44,0.5113
11253,2019,1,Valencia,PERAS,0.59,48.58,1.37,0.48996
11254,2019,1,Valencia,MELOCOTONES,0.0,0.13,1.42,0.50738
11255,2019,1,Valencia,NECTARINAS,0.01,1.09,1.06,0.51493
11256,2019,1,Valencia,ALBARICOQUES,0.0,0.41,1.51,0.50727
11257,2019,1,Valencia,FRESAS/FRESON,0.72,33.14,4.42,0.55037
11258,2019,1,Valencia,MELON,0.23,7.9,1.1,0.51439
11259,2019,1,Valencia,SANDIA,0.05,2.15,0.98,0.51332
11260,2019,1,Valencia,CIRUELAS,0.02,2.41,2.75,0.5174
11262,2019,1,Valencia,UVAS,0.28,19.58,2.82,0.50675
11263,2019,1,Valencia,KIWI,0.6,35.82,2.8,0.50675
11264,2019,1,Valencia,AGUACATE,0.31,25.41,2.82,0.50088
11265,2019,1,Valencia,PIÑA,0.3,23.27,1.44,0.48428
11266,2019,1,Valencia,OTRAS FRUTAS FRESCAS,0.81,45.13,1.96,0.4988
11267,2019,1,Valencia,POMELO,0.09,3.64,1.85,0.49611
11269,2019,1,Valencia,MANGO,0.1,8.19,2.03,0.49292
11272,2019,1,Murcia,PATATAS FRESCAS,1.6,67.53,0.83,0.54309
11273,2019,1,Murcia,PATATAS CONGELADAS,0.12,16.01,1.2,0.48792
11277,2019,1,Murcia,TOMATES,1.57,81.38,1.69,0.54957
11278,2019,1,Murcia,CEBOLLAS,0.64,68.74,1.15,0.52085
11279,2019,1,Murcia,AJOS,0.2,36.28,3.41,0.50643
11280,2019,1,Murcia,COLES,0.1,15.93,1.13,0.49149
11281,2019,1,Murcia,PEPINOS,0.18,21.83,1.64,0.47689
11282,2019,1,Murcia,JUDIAS VERDES,0.38,39.25,3.32,0.50391
11283,2019,1,Murcia,PIMIENTOS,0.55,64.11,1.73,0.50675
11284,2019,1,Murcia,CHAMPIÑONES+O.SETAS,0.46,41.64,3.76,0.51557
11285,2019,1,Murcia,LECHUGA/ESC./ENDIVIA,0.6,56.07,2.63,0.51471
11286,2019,1,Murcia,ESPARRAGOS,0.09,9.16,1.62,0.48418
11288,2019,1,Murcia,BERENJENAS,0.25,28.4,1.89,0.48328
11289,2019,1,Murcia,ZANAHORIAS,0.21,51.8,0.82,0.52053
11290,2019,1,Murcia,CALABACINES,0.55,49.74,1.82,0.49282
11292,2019,1,Murcia,BROCOLI,0.16,17.97,1.22,0.49098
11293,2019,1,Murcia,ALCACHOFAS,0.63,37.11,1.74,0.49601
11294,2019,1,Murcia,APIO,0.17,31.29,1.51,0.48137
11295,2019,1,Murcia,COLIFLOR,0.07,10.55,1.44,0.48843
11297,2019,1,Murcia,PUERRO,0.24,29.66,2.74,0.48975
11299,2019,1,Murcia,NARANJAS,1.26,48.94,0.79,0.53413
11300,2019,1,Murcia,MANDARINAS,0.75,55.76,1.16,0.5095
11301,2019,1,Murcia,LIMONES,0.24,20.47,1.14,0.49313
11302,2019,1,Murcia,PLATANOS,1.48,71.19,1.59,0.53092
11303,2019,1,Murcia,MANZANAS,1.15,61.3,1.42,0.5078
11304,2019,1,Murcia,PERAS,0.45,40.68,1.5,0.48489
11305,2019,1,Murcia,MELOCOTONES,0.0,0.0,0.0,0.54536
11306,2019,1,Murcia,NECTARINAS,0.0,0.0,0.0,0.54536
11307,2019,1,Murcia,ALBARICOQUES,0.0,0.0,0.0,0.54536
11308,2019,1,Murcia,FRESAS/FRESON,0.57,26.64,4.25,0.5396
11309,2019,1,Murcia,MELON,0.1,5.47,2.0,0.49159
11310,2019,1,Murcia,SANDIA,0.0,0.0,0.0,0.54536
11311,2019,1,Murcia,CIRUELAS,0.02,4.43,1.64,0.49047
11313,2019,1,Murcia,UVAS,0.25,15.47,2.74,0.49621
11314,2019,1,Murcia,KIWI,0.49,35.54,2.95,0.50255
11315,2019,1,Murcia,AGUACATE,0.3,26.9,3.06,0.49766
11316,2019,1,Murcia,PIÑA,0.34,28.07,1.36,0.48661
11317,2019,1,Murcia,OTRAS FRUTAS FRESCAS,0.57,32.62,1.71,0.492
11318,2019,1,Murcia,POMELO,0.06,1.87,1.03,0.50738
11319,2019,1,Murcia,CHIRIMOYA,0.0,0.39,3.29,0.53246
11320,2019,1,Murcia,MANGO,0.07,6.47,3.19,0.50918
11323,2019,1,Andalucia,PATATAS FRESCAS,1.43,71.63,0.78,0.55186
11324,2019,1,Andalucia,PATATAS CONGELADAS,0.12,15.8,1.16,0.49251
11328,2019,1,Andalucia,TOMATES,1.29,76.8,1.57,0.53669
11329,2019,1,Andalucia,CEBOLLAS,0.58,67.59,1.08,0.52129
11330,2019,1,Andalucia,AJOS,0.25,35.52,3.56,0.51322
11331,2019,1,Andalucia,COLES,0.13,18.89,1.23,0.49159
11332,2019,1,Andalucia,PEPINOS,0.11,22.69,1.52,0.48996
11333,2019,1,Andalucia,JUDIAS VERDES,0.24,28.5,3.14,0.49642
11334,2019,1,Andalucia,PIMIENTOS,0.59,70.79,1.91,0.52053
11335,2019,1,Andalucia,CHAMPIÑONES+O.SETAS,0.44,40.23,3.93,0.52053
11336,2019,1,Andalucia,LECHUGA/ESC./ENDIVIA,0.74,64.92,2.76,0.53014
11337,2019,1,Andalucia,ESPARRAGOS,0.08,7.26,4.63,0.55844
11339,2019,1,Andalucia,BERENJENAS,0.17,23.02,2.02,0.4859
11340,2019,1,Andalucia,ZANAHORIAS,0.23,60.26,0.87,0.52783
11341,2019,1,Andalucia,CALABACINES,0.48,51.88,1.81,0.50025
11343,2019,1,Andalucia,BROCOLI,0.16,25.35,1.47,0.48368
11344,2019,1,Andalucia,ALCACHOFAS,0.25,24.82,1.84,0.486
11345,2019,1,Andalucia,APIO,0.07,13.12,1.58,0.48539
11346,2019,1,Andalucia,COLIFLOR,0.09,15.08,1.39,0.48833
11348,2019,1,Andalucia,PUERRO,0.23,35.13,2.59,0.49436
11350,2019,1,Andalucia,NARANJAS,1.27,54.12,0.8,0.53569
11351,2019,1,Andalucia,MANDARINAS,1.02,59.13,1.15,0.52031
11352,2019,1,Andalucia,LIMONES,0.21,30.69,1.31,0.48499
11353,2019,1,Andalucia,PLATANOS,1.43,80.33,1.54,0.54456
11354,2019,1,Andalucia,MANZANAS,0.96,62.48,1.39,0.51536
11355,2019,1,Andalucia,PERAS,0.46,44.18,1.39,0.49006
11356,2019,1,Andalucia,MELOCOTONES,0.0,1.02,2.22,0.50349
11357,2019,1,Andalucia,NECTARINAS,0.03,2.19,1.03,0.50654
11358,2019,1,Andalucia,ALBARICOQUES,0.0,0.8,1.56,0.50015
11359,2019,1,Andalucia,FRESAS/FRESON,0.48,29.63,3.94,0.52422
11360,2019,1,Andalucia,MELON,0.15,9.29,1.49,0.49272
11361,2019,1,Andalucia,SANDIA,0.0,0.32,1.99,0.50401
11362,2019,1,Andalucia,CIRUELAS,0.02,3.4,2.19,0.49787
11363,2019,1,Andalucia,CEREZAS,0.01,0.75,3.03,0.51934
11364,2019,1,Andalucia,UVAS,0.26,22.66,2.86,0.49528
11365,2019,1,Andalucia,KIWI,0.48,35.13,2.85,0.5014
11366,2019,1,Andalucia,AGUACATE,0.37,31.96,3.2,0.50161
11367,2019,1,Andalucia,PIÑA,0.21,18.77,1.37,0.48904
11368,2019,1,Andalucia,OTRAS FRUTAS FRESCAS,0.76,43.91,2.23,0.50875
11369,2019,1,Andalucia,POMELO,0.02,2.57,1.51,0.49282
11370,2019,1,Andalucia,CHIRIMOYA,0.0,0.0,0.0,0.55094
11371,2019,1,Andalucia,MANGO,0.13,11.73,2.51,0.49128
11374,2019,1,Madrid,PATATAS FRESCAS,1.31,69.0,0.8,0.5358
11375,2019,1,Madrid,PATATAS CONGELADAS,0.1,9.32,1.4,0.48328
11376,2019,1,Madrid,PATATAS PROCESADAS,0.56,45.41,4.73,0.55439
11379,2019,1,Madrid,TOMATES,1.73,82.65,1.82,0.55786
11380,2019,1,Madrid,CEBOLLAS,0.64,69.84,1.11,0.52368
11381,2019,1,Madrid,AJOS,0.24,39.83,3.95,0.51729
11382,2019,1,Madrid,COLES,0.24,30.26,1.22,0.48935
11383,2019,1,Madrid,PEPINOS,0.18,23.36,1.63,0.48067
11384,2019,1,Madrid,JUDIAS VERDES,0.38,30.02,2.9,0.49632
11385,2019,1,Madrid,PIMIENTOS,0.73,70.01,1.95,0.51471
11386,2019,1,Madrid,CHAMPIÑONES+O.SETAS,0.53,45.04,3.94,0.52075
11387,2019,1,Madrid,LECHUGA/ESC./ENDIVIA,0.74,60.85,2.95,0.52368
11388,2019,1,Madrid,ESPARRAGOS,0.13,11.28,2.9,0.49725
11390,2019,1,Madrid,BERENJENAS,0.16,22.78,2.28,0.48914
11391,2019,1,Madrid,ZANAHORIAS,0.26,60.46,0.82,0.52346
11392,2019,1,Madrid,CALABACINES,0.59,56.67,1.78,0.50401
11394,2019,1,Madrid,BROCOLI,0.21,32.38,1.57,0.48459
11395,2019,1,Madrid,ALCACHOFAS,0.37,28.32,1.93,0.4857
11396,2019,1,Madrid,APIO,0.07,10.75,1.44,0.48318
11397,2019,1,Madrid,COLIFLOR,0.08,11.41,1.4,0.48308
11399,2019,1,Madrid,PUERRO,0.32,38.76,2.5,0.49292
11401,2019,1,Madrid,NARANJAS,1.94,66.4,0.86,0.54797
11402,2019,1,Madrid,MANDARINAS,1.54,72.68,1.25,0.52959
11403,2019,1,Madrid,LIMONES,0.28,43.66,1.48,0.48833
11404,2019,1,Madrid,PLATANOS,1.84,78.58,1.74,0.54366
11405,2019,1,Madrid,MANZANAS,1.33,72.28,1.45,0.52194
11406,2019,1,Madrid,PERAS,0.74,51.13,1.45,0.49849
11407,2019,1,Madrid,MELOCOTONES,0.0,0.09,0.99,0.51686
11408,2019,1,Madrid,NECTARINAS,0.02,2.15,1.28,0.49395
11409,2019,1,Madrid,ALBARICOQUES,0.01,1.69,1.81,0.49456
11410,2019,1,Madrid,FRESAS/FRESON,0.61,34.07,3.31,0.51119
11411,2019,1,Madrid,MELON,0.22,14.18,1.57,0.48843
11412,2019,1,Madrid,SANDIA,0.0,0.34,3.57,0.53792
11413,2019,1,Madrid,CIRUELAS,0.02,2.61,1.25,0.49128
11414,2019,1,Madrid,CEREZAS,0.01,1.14,3.52,0.53103
11415,2019,1,Madrid,UVAS,0.37,22.07,2.71,0.49776
11416,2019,1,Madrid,KIWI,0.93,42.82,2.83,0.51429
11417,2019,1,Madrid,AGUACATE,0.36,29.73,3.29,0.50025
11418,2019,1,Madrid,PIÑA,0.35,24.75,1.46,0.48914
11419,2019,1,Madrid,OTRAS FRUTAS FRESCAS,1.05,54.48,2.33,0.52281
11420,2019,1,Madrid,POMELO,0.02,2.55,1.55,0.49077
11421,2019,1,Madrid,CHIRIMOYA,0.0,0.4,1.25,0.50182
11422,2019,1,Madrid,MANGO,0.21,13.03,2.9,0.5013
11425,2019,1,Castilla La Mancha,PATATAS FRESCAS,0.98,56.59,0.79,0.53235
11426,2019,1,Castilla La Mancha,PATATAS CONGELADAS,0.17,22.79,1.22,0.48701
11430,2019,1,Castilla La Mancha,TOMATES,1.64,78.91,1.78,0.5537
11431,2019,1,Castilla La Mancha,CEBOLLAS,0.46,56.17,1.14,0.50622
11432,2019,1,Castilla La Mancha,AJOS,0.17,30.11,3.69,0.51162
11433,2019,1,Castilla La Mancha,COLES,0.21,26.03,1.12,0.49487
11434,2019,1,Castilla La Mancha,PEPINOS,0.2,24.93,1.6,0.47728
11435,2019,1,Castilla La Mancha,JUDIAS VERDES,0.36,31.87,3.38,0.51034
11436,2019,1,Castilla La Mancha,PIMIENTOS,0.67,65.43,1.94,0.51418
11437,2019,1,Castilla La Mancha,CHAMPIÑONES+O.SETAS,0.5,41.67,3.99,0.52652
11438,2019,1,Castilla La Mancha,LECHUGA/ESC./ENDIVIA,0.66,62.14,2.8,0.52553
11441,2019,1,Castilla La Mancha,BERENJENAS,0.2,26.43,2.49,0.48914
11442,2019,1,Castilla La Mancha,ZANAHORIAS,0.21,52.37,0.86,0.51934
11443,2019,1,Castilla La Mancha,CALABACINES,0.45,46.64,1.81,0.49057
11445,2019,1,Castilla La Mancha,BROCOLI,0.22,22.63,1.56,0.48127
11446,2019,1,Castilla La Mancha,ALCACHOFAS,0.23,21.47,2.01,0.4865
11447,2019,1,Castilla La Mancha,APIO,0.03,6.15,1.82,0.48833
11448,2019,1,Castilla La Mancha,COLIFLOR,0.11,13.06,1.54,0.48177
11450,2019,1,Castilla La Mancha,PUERRO,0.17,33.73,2.71,0.49467
11452,2019,1,Castilla La Mancha,NARANJAS,1.61,67.03,0.83,0.55129
11453,2019,1,Castilla La Mancha,MANDARINAS,1.44,67.6,1.15,0.53546
11454,2019,1,Castilla La Mancha,LIMONES,0.17,38.14,1.44,0.486
11455,2019,1,Castilla La Mancha,PLATANOS,1.74,78.68,1.58,0.55106
11456,2019,1,Castilla La Mancha,MANZANAS,1.12,68.28,1.48,0.52205
11457,2019,1,Castilla La Mancha,PERAS,0.53,51.12,1.45,0.492
11458,2019,1,Castilla La Mancha,MELOCOTONES,0.0,0.0,0.0,0.54456
11459,2019,1,Castilla La Mancha,NECTARINAS,0.01,1.45,1.51,0.49508
11460,2019,1,Castilla La Mancha,ALBARICOQUES,0.03,4.28,1.34,0.48843
11461,2019,1,Castilla La Mancha,FRESAS/FRESON,0.5,31.95,3.91,0.52433
11462,2019,1,Castilla La Mancha,MELON,0.1,5.96,1.53,0.48499
11463,2019,1,Castilla La Mancha,SANDIA,0.0,0.0,0.0,0.54456
11464,2019,1,Castilla La Mancha,CIRUELAS,0.02,1.41,2.27,0.50265
11465,2019,1,Castilla La Mancha,CEREZAS,0.0,0.77,1.24,0.50496
11466,2019,1,Castilla La Mancha,UVAS,0.28,20.39,2.7,0.4959
11467,2019,1,Castilla La Mancha,KIWI,0.59,44.33,2.85,0.5113
11468,2019,1,Castilla La Mancha,AGUACATE,0.29,21.02,3.31,0.50506
11469,2019,1,Castilla La Mancha,PIÑA,0.15,11.73,1.27,0.48833
11470,2019,1,Castilla La Mancha,OTRAS FRUTAS FRESCAS,0.6,38.59,2.05,0.49953
11471,2019,1,Castilla La Mancha,POMELO,0.04,3.85,1.71,0.4861
11472,2019,1,Castilla La Mancha,CHIRIMOYA,0.0,0.0,0.0,0.54467
11473,2019,1,Castilla La Mancha,MANGO,0.16,9.19,2.88,0.50297
11476,2019,1,Extremadura,PATATAS FRESCAS,0.97,59.65,0.81,0.52259
11477,2019,1,Extremadura,PATATAS CONGELADAS,0.12,10.54,1.07,0.48975
11481,2019,1,Extremadura,TOMATES,1.1,77.19,1.62,0.53158
11482,2019,1,Extremadura,CEBOLLAS,0.52,65.73,1.07,0.516
11483,2019,1,Extremadura,AJOS,0.23,34.88,3.87,0.51654
11484,2019,1,Extremadura,COLES,0.19,20.01,1.39,0.47659
11485,2019,1,Extremadura,PEPINOS,0.13,34.54,1.5,0.48448
11486,2019,1,Extremadura,JUDIAS VERDES,0.16,16.2,3.04,0.49528
11487,2019,1,Extremadura,PIMIENTOS,0.48,57.62,1.9,0.50171
11488,2019,1,Extremadura,CHAMPIÑONES+O.SETAS,0.31,31.11,3.82,0.50918
11489,2019,1,Extremadura,LECHUGA/ESC./ENDIVIA,0.61,55.6,3.23,0.53158
11490,2019,1,Extremadura,ESPARRAGOS,0.06,3.91,1.63,0.48087
11492,2019,1,Extremadura,BERENJENAS,0.19,19.46,1.86,0.47967
11493,2019,1,Extremadura,ZANAHORIAS,0.2,46.16,0.87,0.50823
11494,2019,1,Extremadura,CALABACINES,0.44,36.93,1.95,0.48701
11496,2019,1,Extremadura,BROCOLI,0.2,25.02,1.28,0.47728
11497,2019,1,Extremadura,ALCACHOFAS,0.21,17.32,1.72,0.47867
11498,2019,1,Extremadura,APIO,0.06,10.5,1.51,0.4753
11499,2019,1,Extremadura,COLIFLOR,0.05,9.55,1.33,0.48217
11501,2019,1,Extremadura,PUERRO,0.18,24.93,2.63,0.48853
11503,2019,1,Extremadura,NARANJAS,1.59,62.85,0.85,0.5423
11504,2019,1,Extremadura,MANDARINAS,1.15,62.07,1.18,0.51258
11505,2019,1,Extremadura,LIMONES,0.13,26.03,1.07,0.48945
11506,2019,1,Extremadura,PLATANOS,1.35,85.64,1.48,0.5603
11507,2019,1,Extremadura,MANZANAS,0.84,65.48,1.35,0.50844
11508,2019,1,Extremadura,PERAS,0.44,48.3,1.29,0.49006
11509,2019,1,Extremadura,MELOCOTONES,0.0,0.0,0.0,0.54208
11510,2019,1,Extremadura,NECTARINAS,0.06,2.12,1.4,0.48904
11511,2019,1,Extremadura,ALBARICOQUES,0.0,0.0,0.0,0.54208
11512,2019,1,Extremadura,FRESAS/FRESON,0.47,27.09,4.33,0.5432
11513,2019,1,Extremadura,MELON,0.14,5.42,1.86,0.48945
11514,2019,1,Extremadura,SANDIA,0.0,0.0,0.0,0.54208
11515,2019,1,Extremadura,CIRUELAS,0.0,0.0,0.0,0.54208
11517,2019,1,Extremadura,UVAS,0.21,15.49,2.73,0.492
11518,2019,1,Extremadura,KIWI,0.55,37.06,2.46,0.49673
11519,2019,1,Extremadura,AGUACATE,0.27,16.96,3.32,0.50433
11520,2019,1,Extremadura,PIÑA,0.21,13.28,2.17,0.48772
11521,2019,1,Extremadura,OTRAS FRUTAS FRESCAS,0.44,25.15,2.41,0.49395
11522,2019,1,Extremadura,POMELO,0.01,2.95,2.16,0.49652
11523,2019,1,Extremadura,CHIRIMOYA,0.0,0.0,0.0,0.54208
11524,2019,1,Extremadura,MANGO,0.06,6.44,3.31,0.51375
11527,2019,1,Castilla Leon,PATATAS FRESCAS,0.98,55.05,0.76,0.52542
11528,2019,1,Castilla Leon,PATATAS CONGELADAS,0.04,6.16,1.18,0.49642
11529,2019,1,Castilla Leon,PATATAS PROCESADAS,0.41,36.84,5.21,0.56923
11532,2019,1,Castilla Leon,TOMATES,1.18,72.67,1.67,0.52118
11533,2019,1,Castilla Leon,CEBOLLAS,0.56,61.15,1.15,0.51024
11534,2019,1,Castilla Leon,AJOS,0.27,32.98,3.97,0.51665
11535,2019,1,Castilla Leon,COLES,0.24,26.65,1.13,0.49384
11536,2019,1,Castilla Leon,PEPINOS,0.1,14.22,1.68,0.4863
11537,2019,1,Castilla Leon,JUDIAS VERDES,0.23,23.25,3.38,0.50443
11538,2019,1,Castilla Leon,PIMIENTOS,0.71,67.3,1.95,0.516
11539,2019,1,Castilla Leon,CHAMPIÑONES+O.SETAS,0.38,38.26,3.5,0.51236
11540,2019,1,Castilla Leon,LECHUGA/ESC./ENDIVIA,0.83,63.04,2.3,0.51902
